ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000396815929736	0.000396815929736	0.000396815929736	0.000396815929736	0.000396815929736	0.000396815929736	0.000396815929736	0.000396815929736	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000406602774387	0.000406602774387	0.000406602774387	0.000406602774387	0.000406602774387	0.000406602774387	0.000406602774387	0.000406602774387	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408343084433	0.000408343084433	0.000408343084433	0.000408343084433	0.000408343084433	0.000408343084433	0.000408343084433	0.000408343084433	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408597758943	0.000408597758943	0.000408597758943	0.000408597758943	0.000408597758943	0.000408597758943	0.000408597758943	0.000408597758943	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408629495928	0.000408629495928	0.000408629495928	0.000408629495928	0.000408629495928	0.000408629495928	0.000408629495928	0.000408629495928	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408632970088	0.000408632970088	0.000408632970088	0.000408632970088	0.000408632970088	0.000408632970088	0.000408632970088	0.000408632970088	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408633320964	0.000408633320964	0.000408633320964	0.000408633320964	0.000408633320964	0.000408633320964	0.000408633320964	0.000408633320964	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408633362658	0.000408633362658	0.000408633362658	0.000408633362658	0.000408633362658	0.000408633362658	0.000408633362658	0.000408633362658	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000408633375223	0.000408633375223	0.000408633375223	0.000408633375223	0.000408633375223	0.000408633375223	0.000408633375223	0.000408633375223	-3.40282346639e+38	-3.40282346639e+38	
