ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113625043165	0.000113625043165	0.000113625043165	0.000113625043165	0.000113625043165	0.000113625043165	0.000113625043165	0.000113625043165	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113700688946	0.000113700688946	0.000113700688946	0.000113700688946	0.000113700688946	0.000113700688946	0.000113700688946	0.000113700688946	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702721202	0.000113702721202	0.000113702721202	0.000113702721202	0.000113702721202	0.000113702721202	0.000113702721202	0.000113702721202	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702785973	0.000113702785973	0.000113702785973	0.000113702785973	0.000113702785973	0.000113702785973	0.000113702785973	0.000113702785973	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702804093	0.000113702804093	0.000113702804093	0.000113702804093	0.000113702804093	0.000113702804093	0.000113702804093	0.000113702804093	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702818884	0.000113702818884	0.000113702818884	0.000113702818884	0.000113702818884	0.000113702818884	0.000113702818884	0.000113702818884	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702831525	0.000113702831525	0.000113702831525	0.000113702831525	0.000113702831525	0.000113702831525	0.000113702831525	0.000113702831525	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702842328	0.000113702842328	0.000113702842328	0.000113702842328	0.000113702842328	0.000113702842328	0.000113702842328	0.000113702842328	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	0.000113702851555	0.000113702851555	0.000113702851555	0.000113702851555	0.000113702851555	0.000113702851555	0.000113702851555	0.000113702851555	-3.40282346639e+38	-3.40282346639e+38	
