ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	3.55908714328e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	3.55918227164e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	3.55918510539e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	3.55918709891e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	3.55918880579e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	3.55919026727e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	3.55919151734e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	3.55919258568e-05	-3.40282346639e+38	-3.40282346639e+38	
