ncols 11
nrows 101
xllcorner -0.5
yllcorner -0.5
cellsize 1.0
nodata_value -3.40282346639e+38
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	6.35321588034e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	6.35402270434e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	6.35403459903e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	6.35403669311e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	6.35403840615e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	6.35403987222e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	6.35404112625e-05	-3.40282346639e+38	-3.40282346639e+38	
-3.40282346639e+38	6.354042198e-05	6.354042198e-05	6.354042198e-05	6.354042198e-05	6.354042198e-05	6.354042198e-05	6.354042198e-05	6.354042198e-05	-3.40282346639e+38	-3.40282346639e+38	
